"","model","num.p","num.betas","prct.strong","prct.wai","prct.wbc","c"
"1895","Stepwise","70",44,1,1,0.7,3
"1896","Stepwise","70",33,1,1,0.6,3
"1897","Stepwise","70",31,1,1,0.4,3
"1898","Stepwise","70",29,1,1,0.5,3
"1899","Stepwise","70",35,1,1,1,3
"1900","Stepwise","70",61,1,1,1,3
"1901","Stepwise","80",56,1,1,1,3
"1902","Stepwise","80",57,1,1,1,3
"1903","Stepwise","80",69,1,1,1,3
"1904","Stepwise","80",38,1,1,0.4,3
"1905","Stepwise","80",59,1,1,1,3
"1906","Stepwise","80",46,1,1,0.2,3
"1907","Stepwise","80",32,1,1,0.3,3
"1908","Stepwise","80",60,1,1,1,3
"1909","Stepwise","80",33,1,1,0.3,3
"1910","Stepwise","80",52,1,1,0.6,3
"1911","Stepwise","80",51,1,1,0.6,3
"1912","Stepwise","80",32,1,1,0.2,3
"1913","Stepwise","80",45,1,1,1,3
"1914","Stepwise","80",35,1,1,0.2,3
"1915","Stepwise","80",46,1,1,0.3,3
"1916","Stepwise","80",71,1,1,1,3
"1917","Stepwise","80",42,1,1,0.4,3
"1918","Stepwise","80",48,1,0.9,0.4,3
"1919","Stepwise","80",42,1,1,0.4,3
"1920","Stepwise","80",44,1,1,1,3
"1921","Stepwise","80",62,1,1,1,3
"1922","Stepwise","80",39,1,1,0.2,3
"1923","Stepwise","80",36,1,1,0.5,3
"1924","Stepwise","80",30,1,1,0.1,3
"1925","Stepwise","80",55,1,1,0.9,3
"1926","Stepwise","80",48,1,1,0.5,3
"1927","Stepwise","80",27,1,0.9,0.3,3
"1928","Stepwise","80",41,1,1,0.4,3
"1929","Stepwise","80",34,1,1,0.2,3
"1930","Stepwise","80",40,1,1,0.8,3
"1931","Stepwise","80",50,1,1,0.6,3
"1932","Stepwise","80",60,1,1,1,3
"1933","Stepwise","80",51,1,1,0.6,3
"1934","Stepwise","80",43,1,1,0.4,3
"1935","Stepwise","80",68,1,1,1,3
"1936","Stepwise","80",47,1,1,0.4,3
"1937","Stepwise","80",52,1,1,1,3
"1938","Stepwise","80",53,1,1,1,3
"1939","Stepwise","80",48,1,1,0.2,3
"1940","Stepwise","80",29,1,1,0.3,3
"1941","Stepwise","80",31,1,1,0.2,3
"1942","Stepwise","80",39,1,1,1,3
"1943","Stepwise","80",46,1,1,1,3
"1944","Stepwise","80",35,1,1,1,3
"1945","Stepwise","80",33,1,1,0.4,3
"1946","Stepwise","80",58,1,1,0.7,3
"1947","Stepwise","80",45,1,1,1,3
"1948","Stepwise","80",55,1,1,1,3
"1949","Stepwise","80",59,1,1,0.6,3
"1950","Stepwise","80",50,1,1,1,3
"1951","Stepwise","80",52,1,1,1,3
"1952","Stepwise","80",38,1,0.9,0.5,3
"1953","Stepwise","80",49,1,1,1,3
"1954","Stepwise","80",33,1,1,0.3,3
"1955","Stepwise","80",49,1,1,0.7,3
"1956","Stepwise","80",46,1,1,0.7,3
"1957","Stepwise","80",52,1,1,1,3
"1958","Stepwise","80",41,1,1,0.5,3
"1959","Stepwise","80",35,1,0.8,0.4,3
"1960","Stepwise","80",44,1,1,1,3
"1961","Stepwise","80",44,1,1,0.4,3
"1962","Stepwise","80",38,1,1,0.1,3
"1963","Stepwise","80",33,1,1,0.1,3
"1964","Stepwise","80",57,1,1,1,3
"1965","Stepwise","80",55,1,1,0.6,3
"1966","Stepwise","80",60,1,1,0.9,3
"1967","Stepwise","80",57,1,0.9,1,3
"1968","Stepwise","80",42,1,1,0.4,3
"1969","Stepwise","80",54,1,1,1,3
"1970","Stepwise","80",36,1,1,0.5,3
"1971","Stepwise","80",38,1,1,0.6,3
"1972","Stepwise","80",41,1,1,0.8,3
"1973","Stepwise","80",64,1,1,0.8,3
"1974","Stepwise","80",56,1,1,1,3
"1975","Stepwise","80",64,1,1,1,3
"1976","Stepwise","80",70,1,1,1,3
"1977","Stepwise","80",44,1,1,0.4,3
"1978","Stepwise","80",45,1,1,0.7,3
"1979","Stepwise","80",41,1,1,0.3,3
"1980","Stepwise","80",69,1,1,1,3
"1981","Stepwise","80",40,1,1,0.4,3
"1982","Stepwise","80",37,1,1,0.3,3
"1983","Stepwise","80",33,1,1,0.2,3
"1984","Stepwise","80",51,1,1,0.7,3
"1985","Stepwise","80",72,1,1,1,3
"1986","Stepwise","80",63,1,1,1,3
"1987","Stepwise","80",49,1,1,1,3
"1988","Stepwise","80",38,1,1,0.4,3
"1989","Stepwise","80",48,1,1,1,3
"1990","Stepwise","80",55,1,1,1,3
"1991","Stepwise","80",67,1,1,0.7,3
"1992","Stepwise","80",41,1,1,0.4,3
"1993","Stepwise","80",44,1,1,0.2,3
"1994","Stepwise","80",50,1,1,0.3,3
"1995","Stepwise","80",52,1,1,1,3
"1996","Stepwise","80",44,1,1,0.3,3
"1997","Stepwise","80",39,1,1,0.2,3
"1998","Stepwise","80",37,1,1,0.4,3
"1999","Stepwise","80",50,1,1,1,3
"2000","Stepwise","80",35,1,1,0.5,3
"2001","Stepwise","90",77,1,1,0.8,3
"2002","Stepwise","90",62,1,1,1,3
"2003","Stepwise","90",79,1,1,0.9,3
"2004","Stepwise","90",55,1,1,0.9,3
"2005","Stepwise","90",66,1,1,0.8,3
"2006","Stepwise","90",50,1,1,0.9,3
"2007","Stepwise","90",52,1,1,1,3
"2008","Stepwise","90",44,1,1,0.6,3
"2009","Stepwise","90",85,1,1,0.9,3
"2010","Stepwise","90",77,1,1,1,3
"2011","Stepwise","90",48,1,1,0.4,3
"2012","Stepwise","90",54,1,1,1,3
"2013","Stepwise","90",82,1,1,1,3
"2014","Stepwise","90",52,1,1,0.5,3
"2015","Stepwise","90",72,1,1,1,3
"2016","Stepwise","90",51,1,1,0.6,3
"2017","Stepwise","90",76,1,1,1,3
"2018","Stepwise","90",75,1,1,1,3
"2019","Stepwise","90",52,1,1,0.6,3
"2020","Stepwise","90",28,1,0.9,0.2,3
"2021","Stepwise","90",53,1,1,0.3,3
"2022","Stepwise","90",60,1,1,0.8,3
"2023","Stepwise","90",56,1,1,0.6,3
"2024","Stepwise","90",86,1,1,1,3
"2025","Stepwise","90",78,1,1,1,3
"2026","Stepwise","90",43,1,1,0.1,3
"2027","Stepwise","90",67,1,1,1,3
"2028","Stepwise","90",57,1,1,1,3
"2029","Stepwise","90",43,1,1,0.6,3
"2030","Stepwise","90",34,1,1,0.3,3
"2031","Stepwise","90",62,1,1,1,3
"2032","Stepwise","90",22,1,1,0.1,3
"2033","Stepwise","90",87,1,1,1,3
"2034","Stepwise","90",51,1,1,0.6,3
"2035","Stepwise","90",37,1,1,0.4,3
"2036","Stepwise","90",82,1,1,1,3
"2037","Stepwise","90",65,1,1,1,3
"2038","Stepwise","90",88,1,1,1,3
"2039","Stepwise","90",74,1,1,1,3
"2040","Stepwise","90",59,1,1,0.8,3
"2041","Stepwise","90",80,1,1,1,3
"2042","Stepwise","90",52,1,1,1,3
"2043","Stepwise","90",37,1,1,0.2,3
"2044","Stepwise","90",57,1,1,1,3
"2045","Stepwise","90",47,1,1,0.6,3
"2046","Stepwise","90",90,1,1,1,3
"2047","Stepwise","90",76,1,1,1,3
"2048","Stepwise","90",37,1,1,0.6,3
"2049","Stepwise","90",34,1,1,0,3
"2050","Stepwise","90",32,1,1,0.4,3
"2051","Stepwise","90",76,1,1,1,3
"2052","Stepwise","90",84,1,1,1,3
"2053","Stepwise","90",82,1,1,1,3
"2054","Stepwise","90",46,1,1,0.5,3
"2055","Stepwise","90",53,1,1,1,3
"2056","Stepwise","90",39,1,1,0.3,3
"2057","Stepwise","90",57,1,1,1,3
"2058","Stepwise","90",59,1,1,0.7,3
"2059","Stepwise","90",48,1,1,1,3
"2060","Stepwise","90",53,1,1,1,3
"2061","Stepwise","90",87,1,1,0.9,3
"2062","Stepwise","90",77,1,1,0.7,3
"2063","Stepwise","90",44,1,1,0.5,3
"2064","Stepwise","90",71,1,1,1,3
"2065","Stepwise","90",63,1,1,0.8,3
"2066","Stepwise","90",61,1,1,0.9,3
"2067","Stepwise","90",59,1,1,1,3
"2068","Stepwise","90",52,1,1,1,3
"2069","Stepwise","90",87,1,1,0.9,3
"2070","Stepwise","90",75,1,1,1,3
"2071","Stepwise","90",40,1,1,0.3,3
"2072","Stepwise","90",46,1,1,0.8,3
"2073","Stepwise","90",56,1,1,0.5,3
"2074","Stepwise","90",45,1,1,0.3,3
"2075","Stepwise","90",59,1,1,1,3
"2076","Stepwise","90",79,1,1,1,3
"2077","Stepwise","90",85,1,1,1,3
"2078","Stepwise","90",31,1,1,0.4,3
"2079","Stepwise","90",66,1,1,0.7,3
"2080","Stepwise","90",57,1,1,0.7,3
"2081","Stepwise","90",65,1,1,1,3
"2082","Stepwise","90",41,1,1,0.3,3
"2083","Stepwise","90",76,1,1,1,3
"2084","Stepwise","90",53,1,1,0.4,3
"2085","Stepwise","90",52,1,1,0.7,3
"2086","Stepwise","90",72,1,1,1,3
"2087","Stepwise","90",74,1,1,1,3
"2088","Stepwise","90",67,1,1,1,3
"2089","Stepwise","90",83,1,1,1,3
"2090","Stepwise","90",53,1,1,0.9,3
"2091","Stepwise","90",75,1,1,1,3
"2092","Stepwise","90",61,1,1,1,3
"2093","Stepwise","90",53,1,1,0.2,3
"2094","Stepwise","90",55,1,1,1,3
"2095","Stepwise","90",44,1,1,0.4,3
"2096","Stepwise","90",54,1,1,0.7,3
"2097","Stepwise","90",56,1,1,0.7,3
"2098","Stepwise","90",54,1,1,1,3
"2099","Stepwise","90",54,1,1,1,3
"2100","Stepwise","90",81,1,1,1,3
