"","Model","n.wai.missing","n.wbc.missing","Strong1","Strong2","Strong3","Strong4","Strong5"
"3199","Stepwise",10,5,6.90441444847224,4.9360816919096,5.48065581009016,4.6515714953679,5.23321240966019
"3200","LASSO",10,5,6.46958974856419,4.3524285641781,4.87665279628735,4.14478758347,4.65906980385363
"3201","Stepwise",10,6,7.30327560877791,5.43980240279638,4.89666836322751,5.40255181281055,4.49848473363841
"3202","LASSO",10,6,6.62442523384864,4.78296166749598,4.44610917722609,4.6668047959692,3.80874257652117
"3203","Stepwise",10,6,6.32840737142564,4.90762797100513,5.15229602124651,5.26511458945996,5.00752332133218
"3204","LASSO",10,6,6.08306620383751,4.49013600149903,4.61003225759676,4.92975224434359,4.527542286359
"3205","Stepwise",10,6,6.93629173305978,4.79545675675359,5.41732152161161,4.70619231309715,4.74388087617576
"3206","LASSO",10,6,6.72431309546502,4.72340074935519,4.81366404539617,4.49261199615451,4.42901658468157
"3207","Stepwise",10,6,6.84323204200397,4.81831685856886,4.73151496731625,5.18992774250216,4.76859301536172
"3208","LASSO",10,6,6.14731926098023,4.35833564435317,4.18266714303467,4.73779273111397,4.1619518380398
"3209","Stepwise",10,6,6.89550138171656,5.2312495251176,4.85820865940998,5.17896841672664,4.8110650449312
"3210","LASSO",10,6,6.42810287376556,4.61979667256451,4.74843939559058,4.87098507139014,4.18320729662439
"3211","Stepwise",10,6,6.74634594979123,4.91409995942176,4.90504666460415,4.93715919148915,4.97764602739357
"3212","LASSO",10,6,6.09803351220324,4.44688913982256,4.5769857652722,4.62831970326544,4.61325199043187
"3213","Stepwise",10,6,6.53384231663614,5.18345959452173,4.69470770807051,5.59624258383817,4.89884733796854
"3214","LASSO",10,6,6.30438884215954,4.87325143971797,4.41635309846458,5.12489868945877,4.23067770523062
"3215","Stepwise",10,6,6.48476750936817,5.30909026577467,5.1987055770485,5.06829981211371,4.93411447398407
"3216","LASSO",10,6,5.98355582775232,4.69969897913845,4.78664972494717,4.64656976138613,4.41976803044279
"3217","Stepwise",10,6,6.09319744310787,5.29217475964246,5.44876250781459,5.17254350692251,4.69399789908805
"3218","LASSO",10,6,5.76061879177387,4.48202375849317,4.85496485013288,4.63010744900793,4.07998265628746
"3219","Stepwise",10,6,6.63309337358511,5.22012783200519,5.40328019318895,4.9514778819746,5.29985151693813
"3220","LASSO",10,6,6.18660342693168,4.32289667188909,4.70308670652637,4.5206848024775,4.73129535333425
"3221","Stepwise",10,6,6.51945698667151,4.97166299628566,5.14793397599941,4.7345817935273,5.06732479453489
"3222","LASSO",10,6,6.26210459729035,4.56581117151176,4.91462454381981,4.31424090715441,4.44780621033768
"3223","Stepwise",10,6,6.81461484988496,4.99792906993315,4.54447214390486,4.7058219672436,5.12024197961774
"3224","LASSO",10,6,6.26960458099428,4.51252865881467,4.2323645647016,4.50323267825968,4.8636709133558
"3225","Stepwise",10,6,6.05146134070137,5.09692192102445,5.15630739805771,5.03573334221193,4.90482854071078
"3226","LASSO",10,6,6.11438618171121,4.7317251925103,4.73438508954156,4.64291327810438,4.44343190049945
"3227","Stepwise",10,6,7.00533631590464,5.36197711822055,5.28864241137887,4.393471314523,4.85231700823037
"3228","LASSO",10,6,6.36784411388022,4.92967629849379,4.7640793892817,3.83765261744362,4.27403193846526
"3229","Stepwise",10,6,6.36235328436844,4.83208649316656,4.5066768396112,5.07931212270249,5.20712918924653
"3230","LASSO",10,6,6.15400786289231,4.30518401855592,4.13911928557817,4.23346568126915,4.36374022024435
"3231","Stepwise",10,6,6.91251053930412,5.17746955047134,4.73221103474556,5.49958781128338,5.09193589457209
"3232","LASSO",10,6,6.44082127223548,4.69586762452501,4.51144667913151,4.88619620776542,4.45395811125833
"3233","Stepwise",10,6,6.86564907746757,5.00791703273828,4.47875708632554,4.78357198080755,4.69959927532131
"3234","LASSO",10,6,6.24107452230992,4.60139123881615,4.11094477379718,4.7241047652294,4.30357720216387
"3235","Stepwise",10,6,6.84801304968207,4.53368796527989,4.85513684288872,4.83265948942244,4.96149254842191
"3236","LASSO",10,6,6.15077171279439,4.02798106512795,4.18153571187188,4.32972302502119,4.4946581194911
"3237","Stepwise",10,6,6.86566285560603,4.92354327268485,5.26782841022184,5.0354540689952,4.77699825558838
"3238","LASSO",10,6,6.30710907557334,4.36487035894849,4.90969439275258,4.63288819859912,4.32483991911203
"3239","Stepwise",10,6,7.02758163076148,4.4541494588685,5.14182575449979,4.81085835581761,5.53423619017854
"3240","LASSO",10,6,6.45004209308387,4.31553028945356,4.5548253736186,4.5421034223036,4.85679522949784
"3241","Stepwise",10,6,6.72586530301757,4.73457483686498,4.6818055696259,4.95654455022036,4.8009258313672
"3242","LASSO",10,6,6.39247741766811,4.44508465645309,4.38046767628487,4.42867386765705,4.56675106388841
"3243","Stepwise",10,6,6.68071187952066,5.18341341385979,5.05918580584008,4.87619460556041,5.15625171468046
"3244","LASSO",10,6,6.39572628650969,4.68061717834146,4.54568831106392,4.24604373352586,4.5287410722438
"3245","Stepwise",10,6,7.16582356226738,4.76353640199073,5.00198779842719,5.12895781246271,4.6856798325149
"3246","LASSO",10,6,6.9067887052739,4.12259182253167,4.59302466189692,4.99104809232754,4.24428734382701
"3247","Stepwise",10,6,6.987526286599,4.85427314632987,5.27398899865004,5.32014998702225,5.33142315833018
"3248","LASSO",10,6,6.21841201729321,4.19373482477817,4.68811728512158,4.69180647182072,4.49620529224716
"3249","Stepwise",10,6,6.60543468180651,4.86836433687279,5.41810931200854,5.02505288023445,4.82864466590757
"3250","LASSO",10,6,6.26930290807483,4.44703236762744,5.06524164884628,4.70005508016389,4.49012052013265
"3251","Stepwise",10,6,6.6662666887217,5.114438495217,5.11853833354345,4.92783332943198,4.97266258522937
"3252","LASSO",10,6,6.22900020163361,4.73807885547288,4.45595308090895,4.005254002312,4.52467576666255
"3253","Stepwise",10,6,6.29992920568816,4.89839684677635,5.21387451037377,5.34203121916857,5.3700754368429
"3254","LASSO",10,6,5.86424005270156,4.17246711696068,4.5894381487686,4.61340118902882,4.80652958798656
"3255","Stepwise",10,6,6.5373536748089,4.63480202632334,5.10308973480617,4.89048290325495,5.14680380513449
"3256","LASSO",10,6,6.03287884600371,4.11000667688809,4.46170029424891,4.34663937464223,4.66839147213845
"3257","Stepwise",10,6,6.08434685718118,4.96580219534417,4.97849024177712,4.79878169967006,4.94334196179529
"3258","LASSO",10,6,6.03164665990723,4.68771897089701,4.58072270679355,4.56821713017262,4.43433279909649
"3259","Stepwise",10,6,6.6605290059604,4.84526624381695,5.42322950426995,4.71577042250407,4.67524485653667
"3260","LASSO",10,6,6.42309059696897,4.46625592015317,5.03495547213254,4.36237197415395,4.42326297450559
"3261","Stepwise",10,6,6.86891743458395,5.3965577102652,5.16662048565958,4.88295213163683,4.82851165316485
"3262","LASSO",10,6,6.3593275883293,4.6477984484357,4.7776955105096,4.20771745387747,4.3025407180661
"3263","Stepwise",10,6,6.85225043065172,4.92682498730506,4.77619411536681,4.79693182189101,4.94336351804222
"3264","LASSO",10,6,5.96884232901028,4.49512410311556,4.40170277850854,4.01569518871682,4.31089411761923
"3265","Stepwise",10,6,7.18623313803806,5.13750146445315,4.93254629027487,5.57703678219054,5.35054739256845
"3266","LASSO",10,6,6.38259300236645,4.717619075843,4.66720002376952,5.08752049527186,4.78658838890611
"3267","Stepwise",10,6,6.70568535700507,5.15780406476147,5.22220586457432,5.09617855888332,5.26808133509591
"3268","LASSO",10,6,6.08058845683062,4.71379785733308,4.65771271912586,4.71073760842792,4.50673542282312
"3269","Stepwise",10,6,6.53078812682652,4.87466274586422,5.06904251264113,4.53379459527157,4.82236855038081
"3270","LASSO",10,6,6.20649353524069,4.59503288539429,4.74488436449299,4.30463485978058,4.44105311263589
"3271","Stepwise",10,6,6.69309203652766,4.64136951756535,5.20612677232662,5.17958731279003,5.06758890257083
"3272","LASSO",10,6,6.17857108538703,4.18189256378299,4.99641211000435,4.749456011575,4.73025631968476
"3273","Stepwise",10,6,7.02220970526879,4.41472943346855,4.54517132392208,5.20894150114226,5.31482083395188
"3274","LASSO",10,6,6.59515086273655,3.93866603577946,4.29661258756356,4.86645299203184,4.62117168828583
"3275","Stepwise",10,6,6.97043951032743,5.28269351480769,4.62662021835252,4.67583475509846,5.05389041475301
"3276","LASSO",10,6,6.72103065936902,4.91329723935371,4.14457007592991,4.10119771470827,4.57154114459321
"3277","Stepwise",10,6,6.72609105324547,5.46503624435495,5.26214434189566,4.98571124938239,4.3545646295915
"3278","LASSO",10,6,6.47983521584068,5.12547222902443,4.86972580323721,4.59026725047412,4.00165612768971
"3279","Stepwise",10,6,6.77742455944293,5.09031741942802,4.86953480824018,4.90908718915558,5.30530912475733
"3280","LASSO",10,6,5.97233904856293,4.52242623128285,4.40415334460455,4.43238451304517,4.63728196647067
"3281","Stepwise",10,6,6.4996565230876,5.43317511454411,5.27850794362775,5.01577849669205,5.26244569850591
"3282","LASSO",10,6,6.13591526996711,4.94370074879152,4.69598955292659,4.14182995486711,4.95215688532092
"3283","Stepwise",10,6,6.60752027051516,4.885914511828,5.36989186222839,5.63043141077886,5.2518132162461
"3284","LASSO",10,6,5.85589738033483,4.52487536206227,4.75729062378246,5.26902184911822,4.67087089675804
"3285","Stepwise",10,6,6.60785345905316,5.67790393474146,5.42512324039789,4.98745091047843,4.6403024204862
"3286","LASSO",10,6,6.79602633433115,5.18798233444118,5.07652880970818,4.77494128361525,4.25012376360627
"3287","Stepwise",10,6,6.69607055597459,4.93217825481483,4.91261057193769,4.60478797852616,4.82725362038803
"3288","LASSO",10,6,6.12957190975075,4.47294114692085,4.35276660098054,4.21802109267754,4.4097551347693
"3289","Stepwise",10,6,6.31078402231818,5.38026295543979,5.24200895438351,4.65321072347068,4.73313649319713
"3290","LASSO",10,6,6.11839312978745,4.8707669836396,4.6163688077727,4.09997200845671,4.47460109948999
"3291","Stepwise",10,6,6.59573303317333,4.86974258888043,4.97716250591752,4.64301093331791,5.37503304895138
"3292","LASSO",10,6,6.46562486195441,4.58075781687663,4.66514805024447,4.23263491311622,4.87418054721654
"3293","Stepwise",10,6,6.59894231384176,4.68218892904146,4.59355274814203,5.25847409673694,4.80379418545276
"3294","LASSO",10,6,6.27312729147848,4.27343777884896,3.93521474187994,4.34836422472358,4.2090966599866
"3295","Stepwise",10,6,7.09069008048638,5.07617518560801,5.06853173506335,5.2723533554012,4.96213940755009
"3296","LASSO",10,6,6.30812849045708,4.32588521322696,4.44728520065767,4.8535986216921,4.36322740511594
"3297","Stepwise",10,6,6.35137619277562,5.07507230558257,4.59748803855628,5.1869147913764,5.06022974485397
"3298","LASSO",10,6,6.1251365351321,4.90759699939865,4.42536729688587,5.01978359531759,4.88707939926285
"3299","Stepwise",10,6,6.76437800622989,5.52715791409781,5.09684478761736,4.8612944280247,4.96066984188388
"3300","LASSO",10,6,6.36618659530329,4.93862400796993,4.76591191837543,4.37291191110986,4.46594774444973
"3301","Stepwise",10,6,7.0098716234636,4.63308349229786,4.65699015021301,5.02582361220176,4.99523256823278
"3302","LASSO",10,6,6.28391300609276,4.09768166397814,3.89839191397505,4.40066826982188,4.46783851914724
"3303","Stepwise",10,6,6.77020315741917,5.11043971852775,4.62095910646938,5.16839969923549,5.31753406315856
"3304","LASSO",10,6,6.67572559016432,4.52467315191211,4.29283633728159,5.00665159630625,4.79275002942759
"3305","Stepwise",10,6,6.6147119709802,5.07386728438459,4.81311741700555,5.06532743285408,4.91308504221561
"3306","LASSO",10,6,6.36562097732396,4.50606774908646,4.21918118453349,4.48872030228271,4.33324201436475
"3307","Stepwise",10,6,6.91516836742227,5.06706473140628,5.16295594652879,4.71524782671143,4.70193687514305
"3308","LASSO",10,6,6.34031960130807,4.31845343243165,4.27678402158777,4.16142933138537,3.92220854309496
"3309","Stepwise",10,6,6.45227620293838,5.10556215492143,5.02142467716764,4.88180723963913,4.86631647180182
"3310","LASSO",10,6,6.23675888432109,4.41908655123661,4.52289050763646,4.11660535427403,4.15793178994161
"3311","Stepwise",10,6,6.75928518662321,4.97792877859931,5.09222164800098,4.74580197781291,5.02078461519079
"3312","LASSO",10,6,6.30454690386351,4.66061045537757,4.73948072267111,4.46012064713636,4.22356791328774
"3313","Stepwise",10,6,7.19149972272831,4.90390749578452,4.66215529376243,5.17211318567292,5.22666253126621
"3314","LASSO",10,6,6.75113820349427,4.20105115989093,4.31947337236635,4.68386161041896,4.75630380595489
"3315","Stepwise",10,6,6.48024643063447,4.80847415977573,4.79216721672667,5.21801786978111,5.42486977436107
"3316","LASSO",10,6,6.09117998696262,4.43004119968573,4.72849413800871,4.62748582502339,4.87677607061938
"3317","Stepwise",10,6,6.7773543714,4.99156522777383,4.91175064360262,5.22080732511571,4.6259168301068
"3318","LASSO",10,6,6.44256247712996,4.59781338927706,4.29437435985589,4.55419031517744,4.03859255615938
"3319","Stepwise",10,6,6.92301268746545,5.02986164053524,5.07875118650931,5.01777021580572,4.94689642773783
"3320","LASSO",10,6,6.59516987935573,4.40761615362099,4.60834863461184,4.28944477720786,4.24723235382332
"3321","Stepwise",10,6,6.64609856308698,5.05475656588326,5.10210156473888,4.82429950257059,4.87885159617064
"3322","LASSO",10,6,6.51461115505992,4.88665060701578,4.67835051933452,4.35141054136374,4.62154647782904
"3323","Stepwise",10,6,6.09613520152508,4.78218763408838,5.22385510443169,4.98671263524932,4.83964634380558
"3324","LASSO",10,6,6.03510533880172,4.37129732559644,4.44615564706517,4.62170862847898,4.41142837256899
"3325","Stepwise",10,6,6.80669198107777,4.95568670352132,4.93171173254831,4.97007554944788,5.11983747841245
"3326","LASSO",10,6,6.15723162426853,4.60395575025465,4.35954694529445,4.17502902724037,4.57730866919527
"3327","Stepwise",10,6,6.90691509286164,4.99925511073052,4.93961767952548,4.78158036495816,5.08636608024715
"3328","LASSO",10,6,6.61977884671308,4.36889231726613,4.69494974818466,4.37468859297206,4.66994866177742
"3329","Stepwise",10,6,7.29876507503713,4.83326770835011,5.1662181582948,4.80666696170028,4.79728128164542
"3330","LASSO",10,6,6.67968949612195,4.6092216335098,4.61869365288346,4.47000936469441,4.15202359472607
"3331","Stepwise",10,6,6.51836497798673,5.21865346438554,4.71484699858991,5.12187462857894,5.12640739068477
"3332","LASSO",10,6,6.17267247058972,4.85246042585168,4.429328396464,4.77877257799282,4.73756902697754
"3333","Stepwise",10,6,6.98521877114656,4.8410974893838,4.92615908988568,4.99721228093745,4.98725334917129
"3334","LASSO",10,6,6.670807878503,4.29761717375186,4.30370204824704,4.52878881364816,4.40685142239454
"3335","Stepwise",10,6,6.54087096308603,4.93399182886783,4.99918845644697,4.86631340643999,5.20372673774335
"3336","LASSO",10,6,5.90555218370439,4.34252518441333,4.55331652321634,4.40998737628692,4.739197109374
"3337","Stepwise",10,6,7.03774479400264,5.71275555325291,5.20121837310523,5.47743282403892,5.19401663471383
"3338","LASSO",10,6,6.33308544987082,4.97677989402713,4.71571720569245,4.81137503970559,4.63333324740298
"3339","Stepwise",10,6,7.05354188353739,5.31911111466011,5.23940638843977,4.81276066309757,5.00098932688464
"3340","LASSO",10,6,6.56386515085692,4.95068707020532,4.53900863853009,4.49373236761606,4.7359563377896
"3341","Stepwise",10,6,6.56851979378229,4.81106636471545,4.9535404439959,4.85297596953784,4.79531836296233
"3342","LASSO",10,6,6.11548831874,4.27234188487326,4.59317732863039,4.39347678462087,4.30216215945492
"3343","Stepwise",10,6,6.84016502569656,4.58033294446559,5.14953750888772,5.44095407000197,4.98794686560269
"3344","LASSO",10,6,6.38242510546731,4.14229255044524,4.53615271870195,4.7817317757915,4.40012327632857
"3345","Stepwise",10,6,6.59145942395907,4.91292636735052,5.28922893235085,4.5110783867966,5.39986517549324
"3346","LASSO",10,6,6.48244894261176,4.61420807095753,4.80509283543637,4.43135388781649,4.88890874344971
"3347","Stepwise",10,6,6.5390894690525,5.05692393060728,4.95512755863443,4.53081399731979,5.46055275146721
"3348","LASSO",10,6,6.05920431813865,4.37436086211114,4.41087277076096,4.01033752687103,4.82387311767201
"3349","Stepwise",10,6,6.75243364951401,4.87285745291744,4.72644699683733,4.89948141452714,5.0395837362033
"3350","LASSO",10,6,6.37402814694499,4.35474686225785,4.35312155998603,4.2612852421005,4.29271900732298
"3351","Stepwise",10,6,6.28645699791447,4.70615291588973,5.09555769086398,5.07721664822717,5.11107013173951
"3352","LASSO",10,6,6.34876579395395,4.51083732007345,4.91660067432028,4.6178236912203,4.58266513272275
"3353","Stepwise",10,6,6.50932995642972,4.91132731241105,4.97445408214054,4.79415404282562,4.9464740983538
"3354","LASSO",10,6,6.35709246719761,4.75908683500568,4.79364324676494,4.47500601749601,4.80788031842608
"3355","Stepwise",10,6,6.35798626597904,5.55913245102173,5.0730144365059,5.06626644825273,5.46618332503763
"3356","LASSO",10,6,6.15147302883234,4.88528520355136,4.63233088454331,4.36800055365233,4.82876983211792
"3357","Stepwise",10,6,6.20439302048546,4.93912800009691,5.17605874863314,4.37660382006259,5.36791051337956
"3358","LASSO",10,6,5.80932506372238,4.36547860114634,4.72703973529014,4.13734706063337,4.77843488738541
"3359","Stepwise",10,6,6.82386089862883,4.62102178938982,5.07650953186695,5.20672505864303,4.7439793361401
"3360","LASSO",10,6,6.48761915727937,4.17100509688399,4.86470382936037,4.96237101831183,4.10621990129358
"3361","Stepwise",10,6,6.85427776321816,5.14541397970381,4.88591831675716,4.7313040962388,5.23523442827846
"3362","LASSO",10,6,6.26103540119549,4.61845874490244,4.5675050513465,4.01519442146568,4.56684090697857
"3363","Stepwise",10,6,6.83912320793127,5.59912538622293,4.36807138457263,5.49280639294302,5.45096421682311
"3364","LASSO",10,6,6.51044862674227,5.06122977674207,4.12894298549366,4.60114310247144,4.71542590982468
"3365","Stepwise",10,6,7.04113240188872,5.18110292524886,5.0338298819609,4.69520547772969,4.78316728606535
"3366","LASSO",10,6,6.75571042700123,4.72722517347956,4.57695686684128,4.19879168304213,4.44007701804995
"3367","Stepwise",10,6,6.64163161312972,4.81943077241946,5.01006297493928,5.23833247009666,4.83482668435916
"3368","LASSO",10,6,5.96978000108065,4.49100415825634,4.45179850619528,4.57341546769179,4.39658022333559
"3369","Stepwise",10,6,6.39636740220244,5.08208957487817,5.29351600350838,4.9355079525232,5.0121628504898
"3370","LASSO",10,6,5.99450879414194,4.59129906458669,4.84163844957876,4.66429206056646,4.68979529333705
"3371","Stepwise",10,6,7.07500401051262,5.0685583100373,4.93669271389826,5.32907141100698,4.93904945574228
"3372","LASSO",10,6,6.55894655214731,4.73923701118724,4.63240521078119,4.61436426947943,4.5796955727941
"3373","Stepwise",10,6,7.08359094769259,5.16325647921869,5.00763033803188,4.77304225566556,5.39229189255886
"3374","LASSO",10,6,6.54890736256197,4.67245075508918,4.54833633611746,4.27572867242229,4.71129373451478
"3375","Stepwise",10,6,6.75684733708794,5.34299538651667,5.22758543634133,4.89408465145522,5.13067172728864
"3376","LASSO",10,6,6.637196705517,4.62569018136961,4.43749144528299,4.21776145991257,4.91172152460349
"3377","Stepwise",10,6,6.93004424310195,4.98836194913049,5.10592329140074,5.63299719713846,5.04371769763866
"3378","LASSO",10,6,6.49802996622914,4.52531955861718,4.7907290501097,4.95029355280524,4.80629928475969
"3379","Stepwise",10,6,7.11446695673739,4.8789206891192,4.92867850726742,5.03417621354421,4.65720000831376
"3380","LASSO",10,6,6.80489995584504,4.05303235799335,4.10355312082971,4.49330646052699,3.85339491893691
"3381","Stepwise",10,6,6.41066731443616,5.1395785931013,5.04039694153331,4.94201513646512,5.28705519909869
"3382","LASSO",10,6,6.23447079403201,4.64727426392636,4.57793458235169,4.67598492314833,4.8700867495611
"3383","Stepwise",10,6,6.88464666441141,5.11215686825663,4.74474297423281,4.95750619505505,5.17953126787678
"3384","LASSO",10,6,6.45401309835992,4.66409001127416,4.12039556412313,4.30271260608372,4.76101098928763
"3385","Stepwise",10,6,6.60407734658772,5.15750332139679,4.71325864548071,4.80824821084381,5.02552778074778
"3386","LASSO",10,6,6.25069260936122,4.75846641732231,4.33626161887909,4.31563631856089,4.56120519447364
"3387","Stepwise",10,6,6.64117792361874,5.1641728031336,5.51801113013559,4.83589493183983,4.78395957603003
"3388","LASSO",10,6,6.27715480238691,4.73887896400941,4.95266899243662,4.30597278934537,4.24108098433293
"3389","Stepwise",10,6,6.14794959784769,4.79066135216731,4.5828945514897,5.02473215969098,5.1373998963282
"3390","LASSO",10,6,5.81243479085069,4.46534853916168,4.26865337273933,4.63443177293071,4.5141879295833
"3391","Stepwise",10,6,7.0875546567942,4.469138169745,5.43960415099134,4.86548549508566,4.39306450479754
"3392","LASSO",10,6,6.64515531119733,3.94916707995558,4.8504192363482,4.35217539488358,4.04705578970307
"3393","Stepwise",10,6,6.86813082495093,4.66570796464574,5.23011701062103,4.93506382418043,5.48804164888947
"3394","LASSO",10,6,6.60417407717179,4.32058930902563,4.71429939828069,4.40576883967763,4.93457548798612
"3395","Stepwise",10,6,6.95220391893487,5.00949188570313,4.87460714314963,5.32548826454584,4.99016745013062
"3396","LASSO",10,6,6.35264095505571,4.49748419923223,4.40644572058404,4.88018518821084,4.6054544489939
"3397","Stepwise",10,6,6.65957900605241,4.967526715371,5.0502031197428,4.87842662869895,5.00205497080569
"3398","LASSO",10,6,6.60446025809429,4.54528453371203,4.75599104638494,4.63928657505034,4.60833135025694
"3399","Stepwise",10,6,6.89573132210185,5.1082693165907,4.8390234309605,4.57932836843505,4.92767887883156
"3400","LASSO",10,6,6.57910878815924,4.6697620853955,4.29091933616873,4.10219428855843,4.53840009308714
"3401","Stepwise",10,7,6.53257328363905,5.31232931354763,4.77524134033428,5.19221443126648,4.99753235956225
"3402","LASSO",10,7,6.36011030962657,4.83126436719665,4.46077019215908,5.04393398116852,4.73382254469075
"3403","Stepwise",10,7,6.4634134353702,4.865036360765,5.09828637539154,4.93691532691603,5.29410055450621
"3404","LASSO",10,7,5.90971887322584,4.31148296164754,4.56756542834342,4.53346973563033,5.05245756275092
"3405","Stepwise",10,7,6.28034273369593,4.96730231222338,4.961598651516,5.40041876575138,4.69754373456358
"3406","LASSO",10,7,6.11567811411169,4.52815797077412,4.43622647967281,4.80393015740138,4.2559184669841
"3407","Stepwise",10,7,7.00579463053068,4.95992207105413,4.8484904456301,5.22099040520375,5.29541945688634
"3408","LASSO",10,7,6.50513869375418,4.47694434404434,4.25847096042666,4.77576842628705,4.64456434400287
"3409","Stepwise",10,7,6.79401416927823,5.18655635772315,4.99660554804641,5.25332043963731,4.68137590193301
"3410","LASSO",10,7,6.11055179541788,4.37128694855875,4.28865964739741,4.66923996828416,4.30588751275079
"3411","Stepwise",10,7,6.53300543493681,5.25479394902773,4.99193821010728,4.89255286824763,4.97793132697447
"3412","LASSO",10,7,6.25286072469631,4.57597817635012,4.83577701494126,4.45125952929328,4.52008806666613
"3413","Stepwise",10,7,6.54568258126864,5.07053612352146,4.7553249317185,4.94235871262127,5.22437379362495
"3414","LASSO",10,7,6.12840700212936,4.45802147700768,4.18145977214776,4.51466155820776,4.71026714573365
"3415","Stepwise",10,7,6.85738042928162,4.71747407706277,5.40925786513482,5.2699462934901,4.76267342823818
"3416","LASSO",10,7,6.5383455664454,4.14637616115243,4.65057792602664,4.83965423670357,4.48016282718974
"3417","Stepwise",10,7,7.13356006051452,4.89807826144709,5.0163706602116,4.91013703121115,5.26060559437526
"3418","LASSO",10,7,6.28135734909495,4.47726317700172,4.41990735645222,4.34584835586866,4.67143529462595
"3419","Stepwise",10,7,6.73557917477742,4.87965776278918,5.25777106946908,4.85926100648297,4.65530624408217
"3420","LASSO",10,7,5.7468777192947,4.43994977733197,4.48930762427434,4.1735592345099,3.96442408379157
"3421","Stepwise",10,7,6.91021108180821,5.23309444184457,5.38009263576921,4.81672574253391,5.1144005405178
"3422","LASSO",10,7,6.35369084085417,4.52485790737424,4.65548522693389,4.09526629188301,4.61177331189105
"3423","Stepwise",10,7,6.37806288099182,4.34349993310585,4.98470299869136,4.61729222314447,4.92515357086041
"3424","LASSO",10,7,6.01926606801466,3.94441058273804,4.52439605958531,4.31421026915846,4.04171294531889
"3425","Stepwise",10,7,6.67356765559798,5.07009764239985,4.98102216861781,4.51823344370232,5.16005085673525
"3426","LASSO",10,7,6.35156634662617,4.60528432119635,4.62059362288837,4.24678609892524,4.67831794911953
"3427","Stepwise",10,7,6.61321574335931,5.2213798545968,4.97568309165927,4.96829834278126,4.76732302930331
"3428","LASSO",10,7,6.02529990008265,4.67904328644348,4.29150464560749,4.33584586434861,4.22955636612858
"3429","Stepwise",10,7,6.72611775290498,4.88130389299811,5.46595548267115,4.8723364160276,5.42437298020647
"3430","LASSO",10,7,6.19832013449438,4.56335079340904,4.95121603968249,4.75030128236487,4.9638270615605
"3431","Stepwise",10,7,6.99024958593173,5.32456101429236,4.89684494973963,4.89223538194235,4.79832770946803
"3432","LASSO",10,7,6.65052346008895,4.92123718986329,4.52561608484047,4.65234162896874,4.31169654673685
"3433","Stepwise",10,7,6.95354342763029,5.08869596660746,4.67935887137661,4.29977024944583,4.86459245552419
"3434","LASSO",10,7,6.46884857170321,4.47076919422575,4.22447548364724,4.11494825713268,4.43102552459313
"3435","Stepwise",10,7,7.78959400783475,4.69342017846619,4.65519257945754,4.85802691567286,4.9406006039791
"3436","LASSO",10,7,6.34880150790262,4.17182784966625,4.10732661214793,4.3890690748615,4.62500762925829
"3437","Stepwise",10,7,7.11842128291404,4.9039211726966,4.83329685408437,4.99252440694928,4.82381392112954
"3438","LASSO",10,7,6.65871040069026,4.51707445851827,4.43062535374171,4.59349113726777,4.51805094174011
"3439","Stepwise",10,7,6.68407094751526,5.10062288408835,4.63039429327679,5.05486411319948,5.08843062935217
"3440","LASSO",10,7,6.0985828308991,4.56049142341474,4.17200011977794,4.38430895462792,4.48585768483278
"3441","Stepwise",10,7,6.76798144742281,5.13185045816578,4.91552920789659,4.90284692015913,4.74712526151043
"3442","LASSO",10,7,6.4095315422742,4.47263279091184,4.24242616754027,4.324262424703,4.3555443702734
"3443","Stepwise",10,7,6.60506647025811,4.77705755939404,5.05704659586535,4.90450731939585,4.9508119235111
"3444","LASSO",10,7,6.22353531536715,3.95910348732856,4.40950810042883,4.30139870818775,4.22693473318996
"3445","Stepwise",10,7,7.30049065670918,4.7394417630329,4.87696978856068,4.5924668173542,4.63126435001147
"3446","LASSO",10,7,6.86307893266049,4.44332767817552,4.61956626508505,4.29214699115888,4.39139075655011
"3447","Stepwise",10,7,6.48391965522133,5.0083904878685,4.62844482065445,4.53536501685315,4.2607527318761
"3448","LASSO",10,7,5.96230574586395,4.3899304906545,4.22448042160316,3.89264321068143,4.00372933712
"3449","Stepwise",10,7,6.76143748222503,4.94857143572907,4.69869628862249,5.26278355427237,5.1384687437358
"3450","LASSO",10,7,6.04900543420935,4.40545114926765,4.28733027312911,4.89297275500389,4.71764751598513
"3451","Stepwise",10,7,6.29868881189411,4.92555067941596,5.09909716243228,5.19933188542441,4.97527726424083
"3452","LASSO",10,7,6.05407194681738,4.56798274414903,4.80682115330397,4.56221363418338,4.69277098734083
"3453","Stepwise",10,7,6.4979287786417,4.42229554944352,4.89441598958235,5.45431764062148,4.84398306959771
"3454","LASSO",10,7,5.90188849631447,4.11759604530229,4.44582935798969,4.93682262326995,4.45407670480137
"3455","Stepwise",10,7,6.39645237222365,4.86585930511997,4.90955061768327,4.88912777997812,5.05367550693818
"3456","LASSO",10,7,6.22429173533437,4.42859910100269,4.50050118791994,4.45543836704352,4.70923319874874
"3457","Stepwise",10,7,6.56031238522999,4.42489081321312,4.76876064243444,5.19739267629628,5.12573520028587
"3458","LASSO",10,7,6.14513871659274,4.07522712414202,4.49129887718691,4.57084800688465,4.53153346722214
"3459","Stepwise",10,7,6.6769835519781,5.11112507632799,5.11304702886572,5.131294723631,5.0990329587438
